,title,genres,movieId
1376,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1376
1377,10 Things I Hate About You (1999),Comedy|Romance,1377
1378,"Out-of-Towners, The (1999)",Comedy,1378
1379,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,1379
1380,Following (1998),Crime|Mystery|Thriller,1380
1381,Go (1999),Comedy|Crime,1381
1382,Never Been Kissed (1999),Comedy|Romance,1382
1383,Cookie's Fortune (1999),Comedy|Drama,1383
1384,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,1384
1385,SLC Punk! (1998),Comedy|Drama,1385
1386,Pushing Tin (1999),Comedy,1386
1387,Election (1999),Comedy,1387
1388,eXistenZ (1999),Action|Sci-Fi|Thriller,1388
1389,Entrapment (1999),Crime|Thriller,1389
1390,Idle Hands (1999),Comedy|Horror,1390
1391,"Winslow Boy, The (1999)",Drama,1391
1392,Mildred Pierce (1945),Drama|Film-Noir,1392
1393,Night of the Comet (1984),Comedy|Horror|Sci-Fi,1393
1394,Dick Tracy (1990),Action|Crime,1394
1395,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1395
1396,"Castle, The (1997)",Comedy,1396
1397,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,1397
1398,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,1398
1399,"Mummy, The (1932)",Horror|Romance,1399
1400,Mommie Dearest (1981),Drama,1400
1401,Superman (1978),Action|Adventure|Sci-Fi,1401
1402,Superman II (1980),Action|Sci-Fi,1402
1403,Superman III (1983),Action|Adventure|Sci-Fi,1403
1404,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1404
1405,Dracula (1931),Horror,1405
1406,Frankenstein (1931),Drama|Horror|Sci-Fi,1406
1407,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1407
1408,"Thing from Another World, The (1951)",Horror|Sci-Fi,1408
1409,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,1409
1410,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,1410
1411,Swamp Thing (1982),Horror|Sci-Fi,1411
1412,Run Silent Run Deep (1958),War,1412
1413,Notting Hill (1999),Comedy|Romance,1413
1414,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1414
1415,Instinct (1999),Drama|Thriller,1415
1416,Buena Vista Social Club (1999),Documentary|Musical,1416
1417,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,1417
1418,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,1418
1419,Tarzan (1999),Adventure|Animation|Children|Drama,1419
1420,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,1420
1421,"Ideal Husband, An (1999)",Comedy|Romance,1421
1422,Run Lola Run (Lola rennt) (1998),Action|Crime,1422
1423,Trekkies (1997),Documentary,1423
1424,Big Daddy (1999),Comedy,1424
1425,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,1425
1426,Arachnophobia (1990),Comedy|Horror,1426
1427,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1427
1428,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,1428
1429,Summer of Sam (1999),Drama,1429
1430,American Pie (1999),Comedy|Romance,1430
1431,Arlington Road (1999),Thriller,1431
1432,Muppets From Space (1999),Children|Comedy,1432
1433,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1433
1434,Eyes Wide Shut (1999),Drama|Mystery|Thriller,1434
1435,Lake Placid (1999),Horror|Thriller,1435
1436,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,1436
1437,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,1437
1438,Drop Dead Gorgeous (1999),Comedy,1438
1439,"Haunting, The (1999)",Horror|Thriller,1439
1440,Inspector Gadget (1999),Action|Adventure|Children|Comedy,1440
1441,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,1441
1442,Mystery Men (1999),Action|Comedy|Fantasy,1442
1443,Runaway Bride (1999),Comedy|Romance,1443
1444,"Killing, The (1956)",Crime|Film-Noir,1444
1445,Spartacus (1960),Action|Drama|Romance|War,1445
1446,Lolita (1962),Drama|Romance,1446
1447,Barry Lyndon (1975),Drama|Romance|War,1447
1448,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,1448
1449,Jules and Jim (Jules et Jim) (1961),Drama|Romance,1449
1450,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,1450
1451,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,1451
1452,Brighton Beach Memoirs (1986),Comedy,1452
1453,"Color Purple, The (1985)",Drama,1453
1454,"Mission, The (1986)",Drama,1454
1455,Little Shop of Horrors (1986),Comedy|Horror|Musical,1455
1456,"Little Shop of Horrors, The (1960)",Comedy|Horror,1456
1457,Radio Days (1987),Comedy|Drama,1457
1458,Dick (1999),Comedy,1458
1459,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,1459
1460,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1460
1461,"Thomas Crown Affair, The (1999)",Action|Mystery,1461
1462,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,1462
1463,Bowfinger (1999),Comedy,1463
1464,Brokedown Palace (1999),Drama,1464
1465,Detroit Rock City (1999),Comedy,1465
1466,Heaven Can Wait (1978),Comedy,1466
1467,Cat's Eye (1985),Horror,1467
1468,Monty Python's And Now for Something Completely Different (1971),Comedy,1468
1469,Damien: Omen II (1978),Horror,1469
1470,Airplane! (1980),Comedy,1470
1471,Airplane II: The Sequel (1982),Comedy,1471
1472,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,1472
1473,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,1473
1474,National Lampoon's Vacation (1983),Comedy,1474
1475,Funny Farm (1988),Comedy,1475
1476,Big (1988),Comedy|Drama|Fantasy|Romance,1476
1477,Problem Child (1990),Children|Comedy,1477
1478,Problem Child 2 (1991),Comedy,1478
1479,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,1479
1480,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,1480
1481,"Christmas Story, A (1983)",Children|Comedy,1481
1482,Mickey Blue Eyes (1999),Comedy|Romance,1482
1483,Teaching Mrs. Tingle (1999),Comedy|Thriller,1483
1484,Universal Soldier: The Return (1999),Action|Sci-Fi,1484
1485,Universal Soldier (1992),Action|Sci-Fi,1485
1486,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,1486
1487,Iron Eagle (1986),Action|War,1487
1488,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,1488
1489,Medicine Man (1992),Adventure|Romance,1489
1490,"13th Warrior, The (1999)",Action|Adventure|Fantasy,1490
1491,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,1491
1492,"Muse, The (1999)",Comedy,1492
1493,Outside Providence (1999),Comedy,1493
1494,Stigmata (1999),Drama|Thriller,1494
1495,Stir of Echoes (1999),Horror|Mystery|Thriller,1495
1496,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,1496
1497,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,1497
1498,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,1498
1499,American Beauty (1999),Drama|Romance,1499
1500,Stop Making Sense (1984),Documentary|Musical,1500
1501,Blue Streak (1999),Comedy,1501
1502,For Love of the Game (1999),Comedy|Drama,1502
1503,Caligula (1979),Drama,1503
1504,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,1504
1505,"Buddy Holly Story, The (1978)",Drama,1505
1506,Fright Night (1985),Comedy|Horror|Thriller,1506
1507,Barefoot in the Park (1967),Comedy,1507
1508,Deliverance (1972),Adventure|Drama|Thriller,1508
1509,Excalibur (1981),Adventure|Fantasy,1509
1510,Sommersby (1993),Drama|Mystery|Romance,1510
1511,Tommy (1975),Musical,1511
1512,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,1512
1513,Double Jeopardy (1999),Action|Crime|Drama|Thriller,1513
1514,Mumford (1999),Comedy|Drama,1514
1515,Drive Me Crazy (1999),Comedy|Romance,1515
1516,"Mystery, Alaska (1999)",Comedy|Drama,1516
1517,Three Kings (1999),Action|Adventure|Comedy|Drama|War,1517
1518,"Happy, Texas (1999)",Comedy,1518
1519,Phantasm (1979),Horror|Sci-Fi,1519
1520,Psycho II (1983),Horror|Mystery|Thriller,1520
1521,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,1521
1522,Random Hearts (1999),Drama|Romance,1522
1523,Superstar (1999),Comedy,1523
1524,Boys Don't Cry (1999),Drama,1524
1525,"Limey, The (1999)",Crime|Drama|Thriller,1525
1526,Risky Business (1983),Comedy,1526
1527,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1527
1528,Body Heat (1981),Crime|Thriller,1528
1529,Ferris Bueller's Day Off (1986),Comedy,1529
1530,"Year of Living Dangerously, The (1982)",Drama|Romance|War,1530
1531,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,1531
1532,High Plains Drifter (1973),Western,1532
1533,Hang 'Em High (1968),Crime|Drama|Western,1533
1534,Drunken Master (Jui kuen) (1978),Action|Comedy,1534
1535,Hairspray (1988),Comedy|Drama,1535
1536,Brief Encounter (1946),Drama|Romance,1536
1537,Reds (1981),Drama|Romance,1537
1538,Days of Heaven (1978),Drama,1538
1539,"Lady Eve, The (1941)",Comedy|Romance,1539
1540,Sullivan's Travels (1941),Adventure|Comedy|Romance,1540
1541,Gilda (1946),Drama|Film-Noir|Mystery|Romance,1541
1542,South Pacific (1958),Musical|Romance|War,1542
1543,Flashdance (1983),Drama|Romance,1543
1544,"Dirty Dozen, The (1967)",Action|Drama|War,1544
1545,Help! (1965),Comedy|Musical,1545
1546,Goldfinger (1964),Action|Adventure|Thriller,1546
1547,From Russia with Love (1963),Action|Adventure|Thriller,1547
1548,Dr. No (1962),Action|Adventure|Thriller,1548
1549,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,1549
1550,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,1550
1551,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,1551
1552,Home Alone 2: Lost in New York (1992),Children|Comedy,1552
1553,Fight Club (1999),Action|Crime|Drama|Thriller,1553
1554,"Story of Us, The (1999)",Comedy|Drama,1554
1555,"Straight Story, The (1999)",Adventure|Drama,1555
1556,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,1556
1557,Fitzcarraldo (1982),Adventure|Drama,1557
1558,All That Jazz (1979),Drama|Fantasy|Musical,1558
1559,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,1559
1560,Bringing Out the Dead (1999),Drama,1560
1561,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,1561
1562,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,1562
1563,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1563
1564,For Your Eyes Only (1981),Action|Adventure|Thriller,1564
1565,Licence to Kill (1989),Action|Adventure|Thriller,1565
1566,Live and Let Die (1973),Action|Adventure|Thriller,1566
1567,Thunderball (1965),Action|Adventure|Thriller,1567
1568,House on Haunted Hill (1999),Horror|Thriller,1568
1569,Being John Malkovich (1999),Comedy|Drama|Fantasy,1569
1570,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,1570
1571,"Bachelor, The (1999)",Comedy|Romance,1571
1572,"Bone Collector, The (1999)",Thriller,1572
1573,"Insider, The (1999)",Drama|Thriller,1573
1574,American Movie (1999),Documentary,1574
1575,"They Shoot Horses, Don't They? (1969)",Drama,1575
1576,Creepshow (1982),Horror,1576
1577,Re-Animator (1985),Comedy|Horror|Sci-Fi,1577
1578,Drugstore Cowboy (1989),Crime|Drama,1578
1579,Falling Down (1993),Action|Drama,1579
1580,"General, The (1926)",Comedy|War,1580
1581,Yojimbo (1961),Action|Adventure,1581
1582,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,1582
1583,Spaceballs (1987),Comedy|Sci-Fi,1583
1584,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,1584
1585,Mister Roberts (1955),Comedy|Drama|War,1585
1586,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,1586
1587,Little Big Man (1970),Western,1587
1588,Trading Places (1983),Comedy,1588
1589,Meatballs (1979),Comedy,1589
1590,Dead Again (1991),Mystery|Romance|Thriller,1590
1591,Anywhere But Here (1999),Comedy|Drama,1591
1592,Dogma (1999),Adventure|Comedy|Fantasy,1592
1593,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,1593
1594,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,1594
1595,"Commitments, The (1991)",Comedy|Drama|Musical,1595
1596,Holiday Inn (1942),Comedy|Musical,1596
1597,"Longest Day, The (1962)",Action|Drama|War,1597
1598,Poison Ivy (1992),Drama|Thriller,1598
1599,Tora! Tora! Tora! (1970),Action|Drama|War,1599
1600,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,1600
1601,"Verdict, The (1982)",Drama|Mystery,1601
1602,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,1602
1603,Stand and Deliver (1988),Comedy|Drama,1603
1604,Moonstruck (1987),Comedy|Romance,1604
1605,Jeremiah Johnson (1972),Western,1605
1606,Repulsion (1965),Drama|Horror,1606
1607,42 Up (1998),Documentary,1607
1608,Mansfield Park (1999),Comedy|Drama|Romance,1608
1609,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,1609
1610,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,1610
1611,All About My Mother (Todo sobre mi madre) (1999),Drama,1611
1612,Scrooged (1988),Comedy|Fantasy|Romance,1612
1613,Harvey (1950),Comedy|Fantasy,1613
1614,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,1614
1615,Matewan (1987),Drama,1615
1616,Kagemusha (1980),Drama|War,1616
1617,McCabe & Mrs. Miller (1971),Drama|Western,1617
1618,"Grapes of Wrath, The (1940)",Drama,1618
1619,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,1619
1620,"Natural, The (1984)",Drama,1620
1621,Shampoo (1975),Comedy|Drama|Romance,1621
1622,"River Runs Through It, A (1992)",Drama,1622
1623,Fatal Attraction (1987),Drama|Thriller,1623
1624,Jagged Edge (1985),Crime|Romance|Thriller,1624
1625,Midnight Run (1988),Action|Comedy|Crime|Thriller,1625
1626,Awakenings (1990),Drama|Mystery,1626
1627,Backdraft (1991),Action|Drama,1627
1628,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,1628
1629,Places in the Heart (1984),Drama,1629
1630,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,1630
1631,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,1631
1632,"End of the Affair, The (1999)",Drama,1632
1633,Sweet and Lowdown (1999),Comedy|Drama,1633
1634,Bonfire of the Vanities (1990),Comedy|Crime|Drama,1634
1635,Grand Illusion (La grande illusion) (1937),Drama|War,1635
1636,"Great Santini, The (1979)",Drama,1636
1637,U2: Rattle and Hum (1988),Documentary|Musical,1637
1638,Cradle Will Rock (1999),Drama,1638
1639,Deuce Bigalow: Male Gigolo (1999),Comedy,1639
1640,"Green Mile, The (1999)",Crime|Drama,1640
1641,"Cider House Rules, The (1999)",Drama,1641
1642,"Last Picture Show, The (1971)",Drama,1642
1643,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,1643
1644,Anna and the King (1999),Drama|Romance,1644
1645,Bicentennial Man (1999),Drama|Romance|Sci-Fi,1645
1646,Stuart Little (1999),Children|Comedy|Fantasy,1646
1647,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,1647
1648,Magnolia (1999),Drama,1648
1649,Topsy-Turvy (1999),Comedy|Drama|Musical,1649
1650,Carnal Knowledge (1971),Comedy|Drama,1650
1651,Easy Rider (1969),Adventure|Drama,1651
1652,The Falcon and the Snowman (1985),Crime|Drama|Thriller,1652
1653,Any Given Sunday (1999),Drama,1653
1654,Man on the Moon (1999),Comedy|Drama,1654
1655,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1655
1656,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1656
1657,Next Friday (2000),Comedy,1657
1658,"Hurricane, The (1999)",Drama,1658
1659,Angela's Ashes (1999),Drama,1659
1660,Titus (1999),Drama,1660
1661,Snow Falling on Cedars (1999),Drama,1661
1662,"Girl, Interrupted (1999)",Drama,1662
1663,My Dog Skip (1999),Children|Drama,1663
1664,Supernova (2000),Adventure|Sci-Fi|Thriller,1664
1665,"Way We Were, The (1973)",Drama|Romance,1665
1666,Stalag 17 (1953),Drama|War,1666
1667,"Presidio, The (1988)",Action|Crime|Romance|Thriller,1667
1668,Papillon (1973),Crime|Drama,1668
1669,"Last Detail, The (1973)",Comedy|Drama,1669
1670,Five Easy Pieces (1970),Drama,1670
1671,Dead Calm (1989),Thriller,1671
1672,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,1672
1673,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,1673
1674,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,1674
1675,Batman: Mask of the Phantasm (1993),Animation|Children,1675
1676,Pacific Heights (1990),Mystery|Thriller,1676
1677,Eye of the Beholder (1999),Thriller,1677
1678,Encino Man (1992),Comedy,1678
1679,"Goodbye Girl, The (1977)",Comedy|Romance,1679
1680,Malcolm X (1992),Drama,1680
1681,Sister Act (1992),Comedy|Crime,1681
1682,Sister Act 2: Back in the Habit (1993),Comedy,1682
1683,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,1683
1684,Alive (1993),Drama,1684
1685,Agnes of God (1985),Drama|Mystery,1685
1686,Scent of a Woman (1992),Drama,1686
1687,Wayne's World (1992),Comedy,1687
1688,Wayne's World 2 (1993),Comedy,1688
1689,"League of Their Own, A (1992)",Comedy|Drama,1689
1690,Patriot Games (1992),Action|Crime|Drama|Thriller,1690
1691,"Bodyguard, The (1992)",Drama|Romance|Thriller,1691
1692,Death Becomes Her (1992),Comedy|Fantasy,1692
1693,Far and Away (1992),Adventure|Drama|Romance,1693
1694,Howards End (1992),Drama,1694
1695,Singles (1992),Comedy|Drama|Romance,1695
1696,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,1696
1697,White Men Can't Jump (1992),Comedy|Drama,1697
1698,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,1698
1699,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,1699
1700,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,1700
1701,"Mariachi, El (1992)",Action|Crime|Thriller|Western,1701
1702,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1702
1703,Forever Young (1992),Drama|Romance|Sci-Fi,1703
1704,"Cutting Edge, The (1992)",Comedy|Drama|Romance,1704
1705,Of Mice and Men (1992),Drama,1705
1706,Bad Lieutenant (1992),Crime|Drama,1706
1707,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,1707
1708,Single White Female (1992),Drama|Thriller,1708
1709,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,1709
1710,"Beach, The (2000)",Adventure|Drama,1710
1711,To Sir with Love (1967),Drama,1711
1712,Boiler Room (2000),Crime|Drama|Thriller,1712
1713,Pitch Black (2000),Horror|Sci-Fi|Thriller,1713
1714,"Whole Nine Yards, The (2000)",Comedy|Crime,1714
1715,City Lights (1931),Comedy|Drama|Romance,1715
1716,"Flamingo Kid, The (1984)",Comedy|Drama,1716
1717,"Kid, The (1921)",Comedy|Drama,1717
1718,Reindeer Games (2000),Action|Thriller,1718
1719,Wonder Boys (2000),Comedy|Drama,1719
1720,Drowning Mona (2000),Comedy,1720
1721,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1721
1722,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1722
1723,Birdy (1984),Drama|War,1723
1724,Never Cry Wolf (1983),Adventure|Drama,1724
1725,Mission to Mars (2000),Sci-Fi,1725
1726,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,1726
1727,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,1727
1728,Breaking Away (1979),Comedy|Drama,1728
1729,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,1729
1730,Bull Durham (1988),Comedy|Drama|Romance,1730
1731,Dog Day Afternoon (1975),Crime|Drama,1731
